RC,year,URBACRES,AGACRES,INDACRES,RN
18,2053,849461.3472,169048.3347,3260914.248,Colorado In Basin
18,2054,852435.6409,169075.7536,3260503.321,Colorado In Basin
18,2055,855423.4175,169083.7969,3260098.599,Colorado In Basin
18,2056,858424.2753,169072.6704,3259699.673,Colorado In Basin
18,2057,861437.8125,169042.5724,3259306.135,Colorado In Basin
18,2058,864463.6272,168993.6955,3258917.573,Colorado In Basin
18,2059,867501.3176,168926.2285,3258533.578,Colorado In Basin
18,2060,870550.482,168840.3582,3258153.741,Colorado In Basin
18,2061,873609.1457,168735.9896,3257777.383,Colorado In Basin
18,2062,876669.0431,168612.1573,3257402.752,Colorado In Basin
18,2063,879720.3356,168468.6417,3257027.827,Colorado In Basin
18,2064,882753.1848,168305.4865,3256650.588,Colorado In Basin
18,2065,885757.7522,168122.7447,3256269.014,Colorado In Basin
18,2066,888724.1993,167920.4809,3255881.084,Colorado In Basin
18,2067,891642.6876,167698.7741,3255484.779,Colorado In Basin
18,2068,894503.3787,167457.7205,3255078.076,Colorado In Basin
18,2069,897296.434,167197.4359,3254658.957,Colorado In Basin
18,2070,900012.0151,166918.0583,3254225.399,Colorado In Basin
18,2071,902642.0472,166630.5071,3253776.577,Colorado In Basin
18,2072,905185.5106,166378.0303,3253316.44,Colorado In Basin
18,2073,907643.1495,166171.6284,3252850.131,Colorado In Basin
18,2074,910015.7077,166011.5083,3252382.795,Colorado In Basin
18,2075,912303.9294,165897.8497,3251919.573,Colorado In Basin
18,2076,914508.5585,165830.8155,3251465.611,Colorado In Basin
18,2077,916630.3392,165810.5638,3251026.051,Colorado In Basin
18,2078,918670.0155,165837.2591,3250606.037,Colorado In Basin
18,2079,920628.3314,165911.0837,3250210.712,Colorado In Basin
18,2080,922506.031,166032.2497,3249845.22,Colorado In Basin
18,2081,924304.3079,166188.5573,3249513.289,Colorado In Basin
18,2082,926026.1545,166330.358,3249212.982,Colorado In Basin
18,2083,927675.0127,166445.0586,3248940.95,Colorado In Basin
18,2084,929254.3243,166532.436,3248693.84,Colorado In Basin
18,2085,930767.5314,166592.2451,3248468.301,Colorado In Basin
18,2086,932218.076,166624.2226,3248260.981,Colorado In Basin
18,2087,933609.3998,166628.0932,3248068.53,Colorado In Basin
18,2088,934944.9449,166603.5737,3247887.596,Colorado In Basin
18,2089,936228.1532,166550.379,3247714.827,Colorado In Basin
18,2090,937462.4666,166468.227,3247546.873,Colorado In Basin
18,2091,938651.3271,166356.8441,3247380.381,Colorado In Basin
18,2092,939798.1767,166215.9708,3247212.002,Colorado In Basin
18,2093,940906.4571,166045.3667,3247038.382,Colorado In Basin
18,2094,941979.6104,165844.8171,3246856.172,Colorado In Basin
18,2095,943021.0786,165614.1375,3246662.019,Colorado In Basin
18,2096,944034.3035,165353.1802,3246452.572,Colorado In Basin
18,2097,945022.7271,165061.8393,3246224.48,Colorado In Basin
18,2098,945989.7913,164740.0566,3245974.392,Colorado In Basin
18,2099,946938.9381,164387.8269,3245698.956,Colorado In Basin
18,2100,947873.6094,164005.203,3245394.821,Colorado In Basin
19,2010,880658.1522,5833947.008,862334.7738,Colorado Not In Basin
19,2011,884703.25,5833829.761,862397.1718,Colorado Not In Basin
19,2012,888819.4965,5833808.378,862465.3273,Colorado Not In Basin
19,2013,893003.703,5833781.899,862538.7539,Colorado Not In Basin
19,2014,897252.6812,5833749.856,862616.9654,Colorado Not In Basin
19,2015,901563.2424,5833711.774,862699.4757,Colorado Not In Basin
19,2016,905932.1981,5833667.182,862785.7986,Colorado Not In Basin
19,2017,910356.3597,5833615.603,862875.4478,Colorado Not In Basin
19,2018,914832.5388,5833556.561,862967.9371,Colorado Not In Basin
19,2019,919357.5469,5833489.577,863062.7805,Colorado Not In Basin
19,2020,923928.1952,5833414.172,863159.4915,Colorado Not In Basin
19,2021,928541.2955,5833329.864,863257.5841,Colorado Not In Basin
19,2022,933193.659,5833236.171,863356.5721,Colorado Not In Basin
19,2023,937882.0973,5833132.608,863455.9692,Colorado Not In Basin
19,2024,942603.4218,5833018.691,863555.2892,Colorado Not In Basin
19,2025,947354.444,5832893.934,863654.046,Colorado Not In Basin
19,2026,952131.9753,5832757.847,863751.7533,Colorado Not In Basin
19,2027,956932.8273,5832609.943,863847.9249,Colorado Not In Basin
19,2028,961753.8113,5832449.732,863942.0747,Colorado Not In Basin
19,2029,966591.739,5832276.722,864033.7164,Colorado Not In Basin
19,2030,971443.4216,5832090.422,864122.3639,Colorado Not In Basin
19,2031,976305.1411,5831890.164,864207.7611,Colorado Not In Basin
19,2032,981171.0614,5831675.046,864290.5732,Colorado Not In Basin
19,2033,986034.8166,5831445.848,864371.6952,Colorado Not In Basin
19,2034,990890.0409,5831203.808,864452.0226,Colorado Not In Basin
19,2035,995730.3686,5830950.165,864532.4506,Colorado Not In Basin
19,2036,1000549.434,5830686.152,864613.8744,Colorado Not In Basin
19,2037,1005340.871,5830413,864697.1893,Colorado Not In Basin
19,2038,1010098.314,5830131.936,864783.2905,Colorado Not In Basin
19,2039,1014815.397,5829844.186,864873.0734,Colorado Not In Basin
19,2040,1019485.755,5829550.974,864967.4331,Colorado Not In Basin
19,2041,1024106.304,5829261.195,865066.9837,Colorado Not In Basin
19,2042,1028687.087,5829006.567,865171.2146,Colorado Not In Basin
19,2043,1033241.432,5828794.806,865279.3337,Colorado Not In Basin
19,2044,1037782.664,5828625.696,865390.5491,Colorado Not In Basin
19,2045,1042324.109,5828499.02,865504.0688,Colorado Not In Basin
19,2046,1046879.095,5828414.568,865619.101,Colorado Not In Basin
19,2047,1051460.947,5828372.131,865734.8536,Colorado Not In Basin
19,2048,1056082.991,5828371.509,865850.5348,Colorado Not In Basin
19,2049,1060758.553,5828412.509,865965.3526,Colorado Not In Basin
19,2050,1065500.961,5828494.946,866078.515,Colorado Not In Basin
19,2051,1070321.004,5828611.62,866189.4028,Colorado Not In Basin
19,2052,1075219.332,5828734.171,866298.0875,Colorado Not In Basin
19,2053,1080194.058,5828855.153,866404.8135,Colorado Not In Basin
19,2054,1085243.296,5828974.125,866509.825,Colorado Not In Basin
19,2055,1090365.159,5829090.64,866613.3663,Colorado Not In Basin
19,2056,1095557.761,5829204.25,866715.6815,Colorado Not In Basin
19,2057,1100819.216,5829314.505,866817.0151,Colorado Not In Basin
19,2058,1106147.637,5829420.954,866917.6112,Colorado Not In Basin
19,2059,1111541.137,5829523.141,867017.7141,Colorado Not In Basin
19,2060,1116997.83,5829620.61,867117.5681,Colorado Not In Basin
19,2061,1122514.05,5829706.767,867217.41,Colorado Not In Basin
19,2062,1128079.01,5829756.75,867317.4464,Colorado Not In Basin
19,2063,1133680.141,5829764.841,867417.8765,Colorado Not In Basin
19,2064,1139304.877,5829731.649,867518.8995,Colorado Not In Basin
19,2065,1144940.65,5829657.779,867620.7145,Colorado Not In Basin
19,2066,1150574.892,5829543.825,867723.5209,Colorado Not In Basin
19,2067,1156195.036,5829390.378,867827.5177,Colorado Not In Basin
19,2068,1161788.516,5829198.024,867932.9042,Colorado Not In Basin
19,2069,1167342.762,5828967.349,868039.8795,Colorado Not In Basin
19,2070,1172845.208,5828698.937,868148.6428,Colorado Not In Basin
19,2071,1178285.073,5828399.849,868259.2584,Colorado Not In Basin
19,2072,1183658.726,5828096.436,868371.251,Colorado Not In Basin
19,2073,1188964.319,5827794.885,868484.0104,Colorado Not In Basin
19,2074,1194200.007,5827494.703,868596.9263,Colorado Not In Basin
19,2075,1199363.945,5827195.398,868709.3886,Colorado Not In Basin
19,2076,1204454.288,5826896.479,868820.7869,Colorado Not In Basin
19,2077,1209469.188,5826597.455,868930.5112,Colorado Not In Basin
19,2078,1214406.802,5826297.834,869037.9511,Colorado Not In Basin
19,2079,1219265.282,5825997.124,869142.4965,Colorado Not In Basin
19,2080,1224042.784,5825694.836,869243.5372,Colorado Not In Basin
19,2081,1228737.81,5825390.425,869340.6241,Colorado Not In Basin
19,2082,1233350.253,5825083.249,869433.9535,Colorado Not In Basin
19,2083,1237880.356,5824773.075,869523.8828,Colorado Not In Basin
19,2084,1242328.36,5824459.788,869610.7693,Colorado Not In Basin
19,2085,1246694.507,5824143.273,869694.9705,Colorado Not In Basin
19,2086,1250979.04,5823823.416,869776.8438,Colorado Not In Basin
19,2087,1255182.2,5823500.105,869856.7466,Colorado Not In Basin
19,2088,1259304.229,5823173.226,869935.0364,Colorado Not In Basin
19,2089,1263345.369,5822842.669,870012.0704,Colorado Not In Basin
19,2090,1267305.862,5822508.323,870088.2063,Colorado Not In Basin
19,2091,1271185.949,5822170.081,870163.8012,Colorado Not In Basin
19,2092,1274985.874,5821827.833,870239.2128,Colorado Not In Basin
19,2093,1278705.876,5821481.474,870314.7984,Colorado Not In Basin
19,2094,1282346.2,5821130.898,870390.9153,Colorado Not In Basin
19,2095,1285907.085,5820776.001,870467.9211,Colorado Not In Basin
19,2096,1289388.775,5820416.679,870546.1731,Colorado Not In Basin
19,2097,1292791.511,5820052.833,870626.0288,Colorado Not In Basin
19,2098,1296115.535,5819684.361,870707.8455,Colorado Not In Basin
19,2099,1299361.089,5819311.166,870791.9807,Colorado Not In Basin
19,2100,1302528.415,5818933.151,870878.7917,Colorado Not In Basin
20,2010,1337296.71,68295.40675,308462.5954,New Mexico Central
20,2011,1341527.863,68296.95001,308446.6081,New Mexico Central
20,2012,1345712.19,68284.59223,308436.6123,New Mexico Central
20,2013,1349847.86,68272.32004,308432.0601,New Mexico Central
20,2014,1353933.04,68260.21512,308432.4037,New Mexico Central
20,2015,1357965.901,68248.35909,308437.0953,New Mexico Central
20,2016,1361944.608,68236.83354,308445.5869,New Mexico Central
20,2017,1365867.332,68225.72004,308457.3309,New Mexico Central
20,2018,1369732.24,68215.10015,308471.7794,New Mexico Central
20,2019,1373537.5,68205.05544,308488.3844,New Mexico Central
20,2020,1377281.281,68195.66747,308506.5982,New Mexico Central
20,2021,1380961.75,68187.01785,308525.8729,New Mexico Central
20,2022,1384577.078,68179.18819,308545.6607,New Mexico Central
20,2023,1388125.43,68172.26017,308565.4138,New Mexico Central
20,2024,1391604.977,68166.31551,308584.5843,New Mexico Central
20,2025,1395013.886,68161.436,308602.6243,New Mexico Central
20,2026,1398350.326,68157.70352,308618.9861,New Mexico Central
20,2027,1401612.464,68155.20001,308633.1217,New Mexico Central
20,2028,1404798.469,68154.00755,308644.4835,New Mexico Central
20,2029,1407906.51,68154.20829,308652.5234,New Mexico Central
20,2030,1410934.754,68155.88454,308656.6937,New Mexico Central
20,2031,1413881.836,68157.60851,308656.6922,New Mexico Central
20,2032,1416748.248,68153.40194,308653.1988,New Mexico Central
20,2033,1419534.949,68141.73731,308647.1395,New Mexico Central
20,2034,1422242.897,68122.57725,308639.4397,New Mexico Central
20,2035,1424873.051,68095.88431,308631.0253,New Mexico Central
20,2036,1427426.369,68061.62122,308622.822,New Mexico Central
20,2037,1429903.811,68019.751,308615.7554,New Mexico Central
20,2038,1432306.333,67970.23721,308610.7513,New Mexico Central
20,2039,1434634.896,67913.04409,308608.7353,New Mexico Central
20,2040,1436890.457,67848.13678,308610.6332,New Mexico Central
20,2041,1439076.765,67783.52313,308617.0628,New Mexico Central
20,2042,1441208.734,67751.35103,308627.4108,New Mexico Central
20,2043,1443304.069,67759.70726,308640.7558,New Mexico Central
20,2044,1445380.474,67808.65414,308656.1766,New Mexico Central
20,2045,1447455.652,67898.25735,308672.752,New Mexico Central
20,2046,1449547.308,68028.58893,308689.5606,New Mexico Central
20,2047,1451673.147,68199.73024,308705.6814,New Mexico Central
20,2048,1453850.873,68411.77494,308720.1929,New Mexico Central
20,2049,1456098.189,68664.83194,308732.174,New Mexico Central
20,2050,1458432.801,68959.02847,308740.7034,New Mexico Central
20,2051,1460867.529,69282.40264,308745.1931,New Mexico Central
20,2052,1463395.665,69586.63486,308746.3878,New Mexico Central
20,2053,1466005.614,69859.62077,308745.3653,New Mexico Central
20,2054,1468685.784,70101.32866,308743.2037,New Mexico Central
20,2055,1471424.583,70311.71245,308740.9809,New Mexico Central
20,2056,1474210.417,70490.7135,308739.7748,New Mexico Central
20,2057,1477031.693,70638.26234,308740.6633,New Mexico Central
20,2058,1479876.82,70754.28051,308744.7244,New Mexico Central
20,2059,1482734.204,70838.68232,308753.036,New Mexico Central
20,2060,1485592.251,70891.37663,308766.676,New Mexico Central
20,2061,1488440.136,70915.78557,308786.2698,New Mexico Central
20,2062,1491270.089,70925.89857,308810.6331,New Mexico Central
20,2063,1494075.108,70925.19306,308838.1288,New Mexico Central
20,2064,1496848.191,70913.63636,308867.12,New Mexico Central
20,2065,1499582.334,70891.19593,308895.9698,New Mexico Central
20,2066,1502270.535,70857.83954,308923.0412,New Mexico Central
20,2067,1504905.792,70813.53554,308946.6973,New Mexico Central
20,2068,1507481.102,70758.25303,308965.3011,New Mexico Central
20,2069,1509989.462,70691.9621,308977.2157,New Mexico Central
20,2070,1512423.87,70614.63407,308980.8041,New Mexico Central
20,2071,1514778.441,70528.72664,308974.9493,New Mexico Central
20,2072,1517051.763,70444.16055,308960.6136,New Mexico Central
20,2073,1519243.545,70363.40851,308939.279,New Mexico Central
20,2074,1521353.493,70286.45766,308912.4278,New Mexico Central
20,2075,1523381.315,70213.29463,308881.5421,New Mexico Central
20,2076,1525326.718,70143.90556,308848.104,New Mexico Central
20,2077,1527189.408,70078.2761,308813.5956,New Mexico Central
20,2078,1528969.093,70016.39147,308779.4992,New Mexico Central
20,2079,1530665.48,69958.23645,308747.2968,New Mexico Central
20,2080,1532278.277,69903.79546,308718.4707,New Mexico Central
20,2081,1533808.084,69852.27042,308694.1912,New Mexico Central
20,2082,1535259.082,69800.51906,308674.3825,New Mexico Central
20,2083,1536636.343,69747.75982,308658.6566,New Mexico Central
20,2084,1537944.941,69693.99737,308646.626,New Mexico Central
20,2085,1539189.949,69639.23648,308637.903,New Mexico Central
20,2086,1540376.442,69583.48198,308632.0998,New Mexico Central
20,2087,1541509.492,69526.73885,308628.8288,New Mexico Central
20,2088,1542594.173,69469.01214,308627.7022,New Mexico Central
20,2089,1543635.559,69410.30702,308628.3324,New Mexico Central
20,2090,1544638.723,69350.62874,308630.3316,New Mexico Central
20,2091,1545608.738,69289.9827,308633.3121,New Mexico Central
20,2092,1546550.679,69228.37439,308636.8863,New Mexico Central
20,2093,1547469.619,69165.8094,308640.6664,New Mexico Central
20,2094,1548370.63,69102.29347,308644.2648,New Mexico Central
20,2095,1549258.788,69037.83245,308647.2937,New Mexico Central
20,2096,1550139.165,68972.4323,308649.3654,New Mexico Central
20,2097,1551016.834,68906.09911,308650.0923,New Mexico Central
20,2098,1551896.87,68838.83911,308649.0866,New Mexico Central
20,2099,1552784.346,68770.65865,308645.9606,New Mexico Central
20,2100,1553684.335,68701.56421,308640.3267,New Mexico Central
21,2010,331557.1373,18721,839462.892,New Mexico In Basin
21,2011,339505.8375,18721,839512.8068,New Mexico In Basin
21,2012,347624.1606,18729.74476,839553.739,New Mexico In Basin
21,2013,355894.714,18738.13521,839586.4152,New Mexico In Basin
21,2014,364300.1051,18746.17132,839611.5622,New Mexico In Basin
21,2015,372822.9414,18753.85306,839629.9067,New Mexico In Basin
21,2016,381445.8302,18761.18036,839642.1754,New Mexico In Basin
21,2017,390151.3791,18768.15315,839649.0951,New Mexico In Basin
21,2018,398922.1954,18774.77136,839651.3924,New Mexico In Basin
21,2019,407740.8866,18781.03488,839649.7942,New Mexico In Basin
21,2020,416590.0602,18786.9436,839645.0271,New Mexico In Basin
21,2021,425452.3235,18792.49741,839637.8179,New Mexico In Basin
21,2022,434310.2839,18797.69618,839628.8933,New Mexico In Basin
21,2023,443146.5491,18802.53977,839618.98,New Mexico In Basin
21,2024,451943.7263,18807.02802,839608.8048,New Mexico In Basin
21,2025,460684.423,18811.16077,839599.0944,New Mexico In Basin
21,2026,469351.2466,18814.93787,839590.5755,New Mexico In Basin
21,2027,477926.8046,18818.35913,839583.9749,New Mexico In Basin
21,2028,486393.7045,18821.42437,839580.0192,New Mexico In Basin
21,2029,494734.5535,18824.13342,839579.4352,New Mexico In Basin
21,2030,502931.9593,18826.48607,839582.9497,New Mexico In Basin
21,2031,510970.4685,18828.40312,839591.0651,New Mexico In Basin
21,2032,518842.3854,18829.56827,839603.3865,New Mexico In Basin
21,2033,526541.9536,18829.90205,839619.295,New Mexico In Basin
21,2034,534063.4166,18829.40399,839638.1715,New Mexico In Basin
21,2035,541401.018,18828.07359,839659.3969,New Mexico In Basin
21,2036,548549.0014,18825.91039,839682.3521,New Mexico In Basin
21,2037,555501.6103,18822.91391,839706.4182,New Mexico In Basin
21,2038,562253.0883,18819.0837,839730.976,New Mexico In Basin
21,2039,568797.6791,18814.41932,839755.4065,New Mexico In Basin
21,2040,575129.6261,18808.92036,839779.0906,New Mexico In Basin
21,2041,581248.1947,18803.02199,839801.5439,New Mexico In Basin
21,2042,587172.7377,18798.4666,839822.8199,New Mexico In Basin
21,2043,592927.6296,18795.6906,839843.1069,New Mexico In Basin
21,2044,598537.2448,18794.69491,839862.5931,New Mexico In Basin
21,2045,604025.9578,18795.48044,839881.4667,New Mexico In Basin
21,2046,609418.1432,18798.04808,839899.916,New Mexico In Basin
21,2047,614738.1755,18802.39876,839918.1291,New Mexico In Basin
21,2048,620010.4291,18808.53347,839936.2942,New Mexico In Basin
21,2049,625259.2785,18816.45321,839954.5996,New Mexico In Basin
21,2050,630509.0984,18826.15908,839973.2336,New Mexico In Basin
21,2051,635779.5111,18837.24529,839992.3405,New Mexico In Basin
21,2052,641071.1307,18848.08466,840011.8904,New Mexico In Basin
21,2053,646379.8195,18858.27011,840031.8095,New Mexico In Basin
21,2054,651701.4396,18867.80139,840052.024,New Mexico In Basin
21,2055,657031.8531,18876.6782,840072.4601,New Mexico In Basin
21,2056,662366.9221,18884.90022,840093.0441,New Mexico In Basin
21,2057,667702.5089,18892.4671,840113.7021,New Mexico In Basin
21,2058,673034.4754,18899.37844,840134.3605,New Mexico In Basin
21,2059,678358.6839,18905.63386,840154.9455,New Mexico In Basin
21,2060,683670.9964,18911.23291,840175.3833,New Mexico In Basin
21,2061,688965.8664,18916.08437,840195.6082,New Mexico In Basin
21,2062,694232.1118,18919.82443,840215.5868,New Mexico In Basin
21,2063,699457.1421,18922.36143,840235.294,New Mexico In Basin
21,2064,704628.3664,18923.69444,840254.7045,New Mexico In Basin
21,2065,709733.1941,18923.82252,840273.793,New Mexico In Basin
21,2066,714759.0344,18922.74473,840292.5343,New Mexico In Basin
21,2067,719693.2967,18920.46013,840310.9031,New Mexico In Basin
21,2068,724523.3902,18916.96781,840328.8741,New Mexico In Basin
21,2069,729236.7242,18912.26685,840346.4222,New Mexico In Basin
21,2070,733820.7081,18906.35638,840363.5221,New Mexico In Basin
21,2071,738265.5527,18899.45324,840380.1377,New Mexico In Basin
21,2072,742572.676,18892.42763,840396.1905,New Mexico In Basin
21,2073,746746.2975,18885.49731,840411.5909,New Mexico In Basin
21,2074,750790.6367,18878.66242,840426.2494,New Mexico In Basin
21,2075,754709.9131,18871.9231,840440.0768,New Mexico In Basin
21,2076,758508.3464,18865.27948,840452.9835,New Mexico In Basin
21,2077,762190.1561,18858.73171,840464.8801,New Mexico In Basin
21,2078,765759.5617,18852.2799,840475.6771,New Mexico In Basin
21,2079,769220.7828,18845.92419,840485.2852,New Mexico In Basin
21,2080,772578.0388,18839.66471,840493.6148,New Mexico In Basin
21,2081,775835.2563,18833.50816,840500.6033,New Mexico In Basin
21,2082,778995.1893,18827.48101,840506.2946,New Mexico In Basin
21,2083,782060.2985,18821.58997,840510.7596,New Mexico In Basin
21,2084,785033.0449,18815.83519,840514.0689,New Mexico In Basin
21,2085,787915.8893,18810.21679,840516.2933,New Mexico In Basin
21,2086,790711.2926,18804.7349,840517.5035,New Mexico In Basin
21,2087,793421.7156,18799.38963,840517.7702,New Mexico In Basin
21,2088,796049.6193,18794.18111,840517.1643,New Mexico In Basin
21,2089,798597.4645,18789.10943,840515.7563,New Mexico In Basin
21,2090,801067.712,18784.17473,840513.6171,New Mexico In Basin
21,2091,803462.8227,18779.37709,840510.8173,New Mexico In Basin
21,2092,805785.2576,18774.71662,840507.4278,New Mexico In Basin
21,2093,808037.4774,18770.19342,840503.5192,New Mexico In Basin
21,2094,810221.943,18765.80759,840499.1623,New Mexico In Basin
21,2095,812341.1154,18761.55921,840494.4277,New Mexico In Basin
21,2096,814397.4553,18757.44837,840489.3863,New Mexico In Basin
21,2097,816393.4236,18753.47517,840484.1088,New Mexico In Basin
21,2098,818331.4812,18749.63968,840478.6659,New Mexico In Basin
21,2099,820214.089,18745.94198,840473.1284,New Mexico In Basin
21,2100,822043.7078,18742.38215,840467.5669,New Mexico In Basin
22,2010,3169536.444,923090.0614,1136094.72,New Mexico Not In Basin
22,2011,3174341.363,922960.7597,1136148.169,New Mexico Not In Basin
22,2012,3179337.151,923135.1737,1136199.174,New Mexico Not In Basin
22,2013,3184515.759,923296.1417,1136247.753,New Mexico Not In Basin
22,2014,3189869.138,923444.0821,1136293.923,New Mexico Not In Basin
22,2015,3195389.24,923579.4113,1136337.702,New Mexico Not In Basin
22,2016,3201068.017,923702.5449,1136379.109,New Mexico Not In Basin
22,2017,3206897.42,923813.897,1136418.16,New Mexico Not In Basin
22,2018,3212869.401,923913.8807,1136454.874,New Mexico Not In Basin
22,2019,3218975.911,924002.908,1136489.268,New Mexico Not In Basin
22,2020,3225208.901,924081.3898,1136521.36,New Mexico Not In Basin
22,2021,3231560.324,924149.7362,1136551.168,New Mexico Not In Basin
22,2022,3238022.13,924208.3564,1136578.71,New Mexico Not In Basin
22,2023,3244586.271,924257.6588,1136604.003,New Mexico Not In Basin
22,2024,3251244.698,924298.0513,1136627.066,New Mexico Not In Basin
22,2025,3257989.364,924329.9409,1136647.916,New Mexico Not In Basin
22,2026,3264812.219,924353.7343,1136666.57,New Mexico Not In Basin
22,2027,3271705.216,924369.8376,1136683.048,New Mexico Not In Basin
22,2028,3278660.304,924378.6565,1136697.365,New Mexico Not In Basin
22,2029,3285669.437,924380.5966,1136709.541,New Mexico Not In Basin
22,2030,3292724.565,924376.063,1136719.593,New Mexico Not In Basin
22,2031,3299816.267,924361.8917,1136727.609,New Mexico Not In Basin
22,2032,3306929.627,924324.0649,1136733.96,New Mexico Not In Basin
22,2033,3314048.356,924258.7032,1136739.086,New Mexico Not In Basin
22,2034,3321156.164,924165.3547,1136743.429,New Mexico Not In Basin
22,2035,3328236.763,924043.5666,1136747.429,New Mexico Not In Basin
22,2036,3335273.863,923892.8862,1136751.526,New Mexico Not In Basin
22,2037,3342251.175,923712.8608,1136756.163,New Mexico Not In Basin
22,2038,3349152.41,923503.0385,1136761.779,New Mexico Not In Basin
22,2039,3355961.279,923262.9686,1136768.816,New Mexico Not In Basin
22,2040,3362661.493,922992.202,1136777.715,New Mexico Not In Basin
22,2041,3369243.784,922701.9247,1136788.793,New Mexico Not In Basin
22,2042,3375726.975,922438.4118,1136801.882,New Mexico Not In Basin
22,2043,3382136.909,922213.7367,1136816.688,New Mexico Not In Basin
22,2044,3388499.429,922028.5089,1136832.919,New Mexico Not In Basin
22,2045,3394840.38,921883.3368,1136850.283,New Mexico Not In Basin
22,2046,3401185.604,921778.8279,1136868.488,New Mexico Not In Basin
22,2047,3407560.947,921715.5895,1136887.241,New Mexico Not In Basin
22,2048,3413992.251,921694.2292,1136906.249,New Mexico Not In Basin
22,2049,3420505.359,921715.3555,1136925.221,New Mexico Not In Basin
22,2050,3427126.117,921779.5782,1136943.864,New Mexico Not In Basin
22,2051,3433874.479,921879.3975,1136961.916,New Mexico Not In Basin
22,2052,3440746.851,921982.5149,1136979.235,New Mexico Not In Basin
22,2053,3447733.749,922079.139,1136995.709,New Mexico Not In Basin
22,2054,3454825.692,922167.1356,1137011.228,New Mexico Not In Basin
22,2055,3462013.196,922244.3694,1137025.678,New Mexico Not In Basin
22,2056,3469286.778,922308.7048,1137038.949,New Mexico Not In Basin
22,2057,3476636.955,922358.0057,1137050.928,New Mexico Not In Basin
22,2058,3484054.245,922390.1355,1137061.505,New Mexico Not In Basin
22,2059,3491529.166,922402.9577,1137070.567,New Mexico Not In Basin
22,2060,3499052.233,922394.3356,1137078.002,New Mexico Not In Basin
22,2061,3506612.894,922360.2896,1137083.764,New Mexico Not In Basin
22,2062,3514196.315,922292.1017,1137088.058,New Mexico Not In Basin
22,2063,3521786.59,922189.7509,1137091.154,New Mexico Not In Basin
22,2064,3529367.815,922055.8511,1137093.322,New Mexico Not In Basin
22,2065,3536924.085,921893.0159,1137094.832,New Mexico Not In Basin
22,2066,3544439.495,921703.8589,1137095.954,New Mexico Not In Basin
22,2067,3551898.141,921490.9938,1137096.958,New Mexico Not In Basin
22,2068,3559284.117,921257.0345,1137098.115,New Mexico Not In Basin
22,2069,3566581.518,921004.5956,1137099.693,New Mexico Not In Basin
22,2070,3573774.441,920736.2922,1137101.964,New Mexico Not In Basin
22,2071,3580849.894,920459.1314,1137105.109,New Mexico Not In Basin
22,2072,3587806.549,920192.6924,1137108.956,New Mexico Not In Basin
22,2073,3594645.989,919940.953,1137113.249,New Mexico Not In Basin
22,2074,3601369.801,919702.8908,1137117.727,New Mexico Not In Basin
22,2075,3607979.568,919477.4836,1137122.132,New Mexico Not In Basin
22,2076,3614476.876,919263.7091,1137126.205,New Mexico Not In Basin
22,2077,3620863.31,919060.545,1137129.687,New Mexico Not In Basin
22,2078,3627140.455,918866.9689,1137132.32,New Mexico Not In Basin
22,2079,3633309.896,918681.9585,1137133.845,New Mexico Not In Basin
22,2080,3639373.218,918504.4917,1137134.002,New Mexico Not In Basin
22,2081,3645331.484,918331.364,1137132.629,New Mexico Not In Basin
22,2082,3651183.672,918152.9663,1137129.938,New Mexico Not In Basin
22,2083,3656928.238,917966.8109,1137126.239,New Mexico Not In Basin
22,2084,3662563.637,917772.7363,1137121.84,New Mexico Not In Basin
22,2085,3668088.327,917570.5805,1137117.05,New Mexico Not In Basin
22,2086,3673500.762,917360.1818,1137112.177,New Mexico Not In Basin
22,2087,3678799.4,917141.3783,1137107.53,New Mexico Not In Basin
22,2088,3683982.695,916914.0086,1137103.419,New Mexico Not In Basin
22,2089,3689049.104,916677.9119,1137100.15,New Mexico Not In Basin
22,2090,3693997.084,916432.9281,1137098.034,New Mexico Not In Basin
22,2091,3698825.089,916178.8981,1137097.379,New Mexico Not In Basin
22,2092,3703531.576,915915.664,1137098.494,New Mexico Not In Basin
22,2093,3708115.002,915643.0692,1137101.686,New Mexico Not In Basin
22,2094,3712573.821,915360.9588,1137107.265,New Mexico Not In Basin
22,2095,3716906.491,915069.1797,1137115.54,New Mexico Not In Basin
22,2096,3721111.466,914767.5807,1137126.819,New Mexico Not In Basin
22,2097,3725187.204,914456.0129,1137141.411,New Mexico Not In Basin
22,2098,3729132.16,914134.3299,1137159.624,New Mexico Not In Basin
22,2099,3732944.79,913802.3877,1137181.768,New Mexico Not In Basin
22,2100,3736623.55,913460.0453,1137208.15,New Mexico Not In Basin
23,2010,346114.4279,6237.123818,186676.7683,Arizona Southeast
23,2011,347346.2504,6237.123805,186681.5532,Arizona Southeast
23,2012,348659.1916,6236.865631,186686.7023,Arizona Southeast
23,2013,350048.9338,6236.661846,186692.1974,Arizona Southeast
23,2014,351511.1593,6236.512447,186698.0202,Arizona Southeast
23,2015,353041.5505,6236.417432,186704.1525,Arizona Southeast
23,2016,354635.7898,6236.376796,186710.5761,Arizona Southeast
23,2017,356289.5594,6236.390536,186717.2728,Arizona Southeast
23,2018,357998.5418,6236.458645,186724.2243,Arizona Southeast
23,2019,359758.4192,6236.58112,186731.4124,Arizona Southeast
23,2020,361564.8742,6236.757955,186738.819,Arizona Southeast
23,2021,363413.5889,6236.989143,186746.4258,Arizona Southeast
